,member_id,company_id,year_from,title,company_name
367,16379693,10413704.0,2011.0,Founder and CEO,Humanitarian Tracker
368,16383399,88335951.0,2003.0,Co-Founder (Acquired by Google Inc.),Kaltix Corp.
369,16415082,5367819.0,2003.0,"Founder, President & CEO",Mimosa Systems
370,16574738,31497236.0,2019.0,Co-Founder,Craft Aerospace
371,16679306,5528671.0,2012.0,Co-Founder & CEO,Medivizor
372,16688249,4997085.0,2016.0,"Co-Founder, VP Mobile Application Integration",Native Optiks
373,16694547,11631332.0,2017.0,Co-Founder,KINONA
374,16708611,2103555.0,1995.0,Founder,Pacifica
375,16829968,29053576.0,2019.0,CEO and co-Founder,Muon Vision Inc.
376,16912837,7122613.0,2009.0,"Founder, President & CEO","RetMap, Inc."
377,16933642,2068914.0,2002.0,"Co-Founder, CEO",Corindus Vascular Robotics
378,17014483,9948175.0,2008.0,President/Co-Founder & Engineer,SGW Designworks
379,17088372,7920939.0,2014.0,Founder and President,Prevoo App — 2By2 Square
380,17126823,3358114.0,2008.0,"Co-founder, Vice President, and Director of Research",GrassRoots Biotechnology
381,17133058,679354.0,2010.0,"Co-Founder, Director of Performance",VITAL environments
382,17148944,8426730.0,2009.0,Co-Founder,LendAmend LLC
383,17149512,3451763.0,1996.0,CTO & Founder,Gizmo Technology
384,17178411,10927016.0,2016.0,Co-Founder,Codeshare
385,17274335,4680584.0,2000.0,Founder & CTO,Sigaba
386,17278345,21246801.0,2004.0,Head of Marketing and Co-Founder,Gift Card Mall
387,17326241,11013885.0,2016.0,"CEO, Co-Founder",SmarterCloud
388,17354115,22682868.0,2018.0,Founder & Principal,WOC Group LLC
389,17359284,7335005.0,2011.0,Co-Founder & Product Lead,reviewzat
390,17433951,11429002.0,2001.0,Founder & CEO,Juniper Books
391,17480918,7982339.0,2014.0,Co-founder and President,pAge Drinking Paper
392,17481319,5177290.0,2010.0,Cofounder,MADCB
393,17506208,4368043.0,2012.0,Co-founder,Snowflake Computing
394,17535791,11854200.0,2018.0,Co-Founder and CTO,Sifr Systems
395,17539265,5243372.0,2010.0,Co-Founder & President,Motif Investing
396,17539904,11948422.0,2018.0,Founder,Stealth
397,17664156,11780999.0,2017.0,"Co-founder, Head of R&D",Verseau Therapeutics
398,17738413,4852613.0,2014.0,Operating Partner * Co-Founder,"NueCura Partners, LLC"
399,17760033,1187328.0,2011.0,Founder,Personal Trainer Hall of Fame
400,17928610,10604350.0,2001.0,Co Founder,T-ink
401,17949414,9881324.0,2011.0,Founder & CEO,Persway.me
402,17949823,26050260.0,2016.0,Founder,Mindful Stress Management
403,17953902,4288018.0,2014.0,Co-Founder,"SquareBit, LLC"
404,17974112,3861284.0,2015.0,General Partner & Co-Founder - Decentralized Fund,Index Ventures
405,17977596,6443597.0,2010.0,Chief Scientist and Founder,Ephemeron Labs
406,17979403,2983076.0,2010.0,Co-Founder & CEO,UBERFAN
407,18073027,1878234.0,2007.0,Cofounder,Counterwave
408,18108760,3461948.0,2023.0,Co Founder,"Grey Svelte, LLC"
409,18164944,32035613.0,2020.0,"Chief Scientist, Co-Founder",Spartan
410,18193786,31608251.0,2013.0,Founder/CTO,Exact Assembly LLC
411,18202851,7559440.0,2005.0,"Co-Founder; Director of Research, User Experience, and Product Design","PURE Research (USA, Netherlands)"
412,18212906,3805341.0,2014.0,Co-Founder / CTO,Inboard Action Sports
413,18238064,4303515.0,2012.0,Co-founder & CEO,"Stratos, Inc."
414,18304743,5704552.0,2000.0,"President, and Co-Founder",Weightwatchers.com
415,18376674,11724012.0,2017.0,"Chief Scientific Officer, Co-founder",HeXalayer
416,18432788,32490257.0,2020.0,Founder,The Designer's Creative Studio
417,18459767,5022967.0,2012.0,Founder & CEO,MST Solutions LLC
418,18471251,7043349.0,2014.0,Founder & Owner,Dreamup Toys
419,18479323,10985139.0,1990.0,Co-Founder and Member of Board of Directors,Tessera
420,18489071,5299635.0,1998.0,Founder & Principal Designer,Studio Meyerhoffer
421,18501631,26092265.0,1984.0,"Founder and Director, Edison Biotechnology Institute",Ohio University
422,18518806,30246977.0,2020.0,CEO & Founder,"Dogodan Therapeutics, Inc. (DTI)"
423,18521653,62766624.0,2020.0,Co-Founder and CEO,R2DIO
424,18539139,5273833.0,2011.0,Designer & Co-founder,Aether
425,18558486,540908.0,2003.0,Founder and Chairman,Voop AS
426,18562107,3108964.0,2013.0,Co-Founder,Yapper LLC
427,18563950,7408671.0,2006.0,CTO & Founder,RightScale
428,18576920,446633.0,2010.0,Co-Founder and Director,Bridge12 Technologies Inc.
429,18614702,10855536.0,2013.0,"Co-founder & General Manager, SAP Conversational AI",SAP Labs Palo Alto
430,18616695,28993172.0,2005.0,"Founder, CEO",Gameconomy GmbH
431,18648308,9531585.0,2013.0,Co-Founder,Follower.io
432,18655313,4280323.0,1981.0,Co-Founder,Stanford Fleet Street Singers
433,18671022,62985223.0,2021.0,Co-Founder & VP Marketing,Ananki
434,18671564,27257804.0,2019.0,Co-founder and CTO,Visual One
435,18676764,11859639.0,2017.0,Co-Founder,Tape 
436,18688761,3850048.0,2007.0,President and Founder,iConnect Technologies
437,18778932,23821844.0,1999.0,"Chairman, Co-founder, President, CEO and Owner","Global eTicket Exchange, Ltd."
438,18789896,4390643.0,2010.0,Founder & Chief Scientific Officer,Station X
439,18790504,7313356.0,2000.0,"Vice President and Executive Officer, Founder",Renovis
440,18794705,88556560.0,2021.0,Founder,United States Amateur Athletic Association
441,18818420,7369622.0,2011.0,Co-founder and SVP of Engineering and Architecture,Ringz
442,18827135,11016797.0,2017.0,CEO & cofounder,wellio
443,18828215,6837877.0,2008.0,CEO and Founder,"Double Diamond Group, LLC"
444,18828305,4073150.0,2010.0,Founder / Creative Director,Stare Interactive
445,18834535,8413650.0,2012.0,Founder,LOGOBAR
446,18848883,4802920.0,2011.0,"Founder, Chairman",NG Advantage LLC
447,18856972,8924473.0,2000.0,"Founder, CEO, President, Chief Strategist",Attensity Corporation
448,18857925,6495052.0,2004.0,Co-founder,Vantage Media
449,18858510,5810703.0,2008.0,CoFounder,Media Logic Group - WeatherNation
450,18859137,9226392.0,1996.0,Co-Founder | Director of Technology,Amaze Entertainment
451,18873067,10415306.0,2015.0,Founder,wibox.io
452,18874335,5283641.0,2006.0,"Cofounder, IT Manager",Magnolia Creek Treatment Center for Eating Disorders
453,18886534,23875638.0,2000.0,Founder & President,AZ Marketing Group - Asia Pacific LLC
454,18889968,10692471.0,2014.0,Founder / Owner,Conosys LLC
455,18893906,9676273.0,2005.0,Co-Founder & EVP,"TrueCar, Inc."
456,18899498,3813165.0,1999.0,"Founder, Director of Technology",Instantis
457,18933645,22977005.0,2013.0,Founder,Mobile Chapters
458,18967218,11959409.0,2016.0,Co-Founder,Tempo
459,19103017,10686086.0,2016.0,Cofounder,"Botler, Inc."
460,19144858,5779449.0,2014.0,Co Founder,We Support NYC
461,19165966,29065980.0,2020.0,"Fellow, ASIC/SOC Design, Co-founder",Tanzanite Silicon Solutions
462,19201653,3744964.0,2001.0,Co-Founder,Ihance
463,19217603,4420030.0,2014.0,Co-Founder & Head of Product,Slide
464,19249895,11138825.0,2016.0,Founder,Maison Miru
465,19299368,11992226.0,2017.0,Co-Founder,Geniegoods
466,19301170,2606548.0,2004.0,C.O.O./Co-Founder,Telltale Games
467,19318868,10276385.0,2013.0,Co-Founder,Kannaway
468,19319069,3584708.0,2012.0,"CEO, Founder","Industrial Perception, Inc."
469,19327099,31638826.0,2013.0,Founder & Principal,Keystone Life Sciences
470,19396917,5251245.0,2010.0,CEO & Founder,"Mobinett Interactive, Inc."
471,19423477,10506156.0,2014.0,Founder and Research Director,Centre for Mathematical Research and Modelling
472,19433099,3836688.0,2012.0,Founder/President,Innography
473,19444994,32063274.0,2002.0,Founder & CEO,Axiem Technologies
474,19445542,88620473.0,2021.0,Stealth Robotics Company Founder,Kyber Labs
475,19446122,11744852.0,2015.0,CEO and Co-Founder,Hinged
476,19611235,10904867.0,2010.0,"CSO, Co-Founder and Investor",VetDC
477,19711375,5186138.0,1987.0,MIPS Computer Systems Japan Founder & Managing Director,MIPS Computer Systems
478,19713385,3138775.0,2014.0,Founder,Quantified Labs
479,19715536,11949686.0,2020.0,SHO.ai _ Co-Founder,SHO.ai
480,19720128,4829871.0,1996.0,"President and Founder Northstar Industries, LLC",Northstar Industries
481,19722849,3651001.0,2002.0,Founder,InfoOptics
482,19723263,9658232.0,1995.0,Founder / President & Chief Operating Officer,"Farallon MedSystems, Inc."
483,19727708,3266182.0,2015.0,"Co-Founder, Chief Scientific Officer",Glyscend Incorporated
484,19732913,1821779.0,2012.0,Chairman/CEO/Founder,Curb (App)
485,19737434,6713695.0,2010.0,Data Analytics - CTO and Co-Founder,Davai.com
486,19739725,403522.0,2011.0,Co Founder/Advisor,"Butterfly Health, Inc."
487,19740444,4277710.0,2004.0,"Vice President, Co-Founder",Spot Devices
488,19740758,2078279.0,2010.0,Founder,Consultant
489,19742473,4849723.0,2013.0,Co-Founder,nDorsit Technologies
490,19743530,1512215.0,2014.0,Co-Founder & CEO,Cord Project Inc (acquired by Spotify)
491,19760079,5648314.0,2009.0,President/Co-Founder,West|280 Design & Development
492,19761397,4362419.0,2011.0,Founder and CTO,"Salt Stack, Inc"
493,19764360,71530.0,2012.0,Cofounder & CEO,Blueprint Marketing LLC
494,19773729,1725574.0,1998.0,"Founder, Chief Medical Officer, Member of the Board of Directors",CardioVascular BioTherapeutics Inc.
495,19781325,23292771.0,2017.0,Founder and CEO,Plumeria Therapeutics
496,19807188,10904885.0,2016.0,Founder and Creative Director,Ritual Creative
497,19833253,8401375.0,2010.0,Co-Founder,Launchpad Toys (acquired by Google)
498,19926320,10782378.0,2008.0,Founder and Chief Executive Officer,"Zuora, Inc."
499,19957801,12871886.0,2017.0,Co-Founder and CTO,"FIGUR8, Inc."
500,19967090,9511987.0,2014.0,Co Founder,Fatberry
501,19976556,1939647.0,2007.0,Founder & CEO,COMC.com
502,20032882,8628263.0,2014.0,Founder and CEO,Athalonz
503,20043607,323085.0,2010.0,Co-Founder,BoosterQuest LLC
504,20053773,2032983.0,2010.0,Founder,Cardborigami Inc
505,20055398,2521524.0,2006.0,Founder & CEO/CTO,"TextDigger, Inc."
506,20057253,83291926.0,2021.0,Founder,Of Counsel Consultants
507,20057612,5321647.0,2001.0,Founder,"Mimas Resources, Inc."
508,20059777,10779855.0,2010.0,Co-Founder and Chief Architect,Affirmed Networks
509,20060738,9264892.0,2012.0,Co Founder,Air Black Box Company Ltd
510,20107401,3721131.0,2014.0,"Founder & Conference Chair, IEEE Intl Conference on VLSI Systems, Arch, Technology and Applications",IEEE
511,20173426,2049674.0,2012.0,Co-founder,Curiator
512,20178327,1760945.0,2009.0,Founder and President,Crazy K Farm Pet and Poultry Products
513,20192730,10879204.0,2015.0,Co-Founder & CEO ,PowerPollen
514,20198728,5098291.0,2008.0,Founder,Metria Innovation
515,20203588,5248574.0,2014.0,CEO/Co-founder,OmniSci
516,20203971,5621118.0,2011.0,CTO / Co-founder,mLab (a product of ObjectLabs)
517,20207625,10893077.0,2014.0,Founder / President,LocalRaces.com
518,20209017,22617784.0,2018.0,CTO/Co-Founder,IndusIntel Inc
519,20214687,3428210.0,2016.0,Founder,Gregor Diagnostics
520,20223069,33437927.0,2016.0,Co-Founder,The Light House Station
521,20277072,6305814.0,1987.0,Founder/CEO,Elliott Productions
522,20283903,5295557.0,2013.0,Co-founder and CSO,MiNDERA Dx
523,20284000,20158356.0,2014.0,Founder,Human OS Education Software
524,20349172,9820466.0,1998.0,Founder - President,Andra Group
525,20349577,637760.0,2014.0,Co founder and COO,Variantyx
526,20364568,4276942.0,2012.0,Co-Founder,Scissorsfly
527,20424671,3932862.0,1996.0,Founder,Speck Design
528,20428957,1934180.0,2014.0,CEO & Co-Founder,Capio.ai
529,20431299,9855428.0,2013.0,VP of Operations / Co-Founder,"Freeosk, Inc."
530,20532735,8212346.0,2005.0,"Founder, COO & Board Member",Jaxtr (Sold to Sabse Technologies 6/2009)
531,20560829,3458122.0,2007.0,Founder & Head of Product,GoGroups
532,20628465,7046303.0,2007.0,CDO / Founder,D3 Designs LLC
533,20628524,10767178.0,2001.0,CEO and Co-Founder,AppliedTrust
534,20632008,30079224.0,2015.0,Co-Founder,"Omix Technologies, Inc."
535,20638115,21604920.0,2012.0,Co-Founder & CTO,"Lollipuff, Inc."
536,20643750,2801800.0,2016.0,Co-Founder & Principal Software Engineer,Twine Holdings
537,20652111,2832440.0,2015.0,"Founder, Growth Strategy",Trent Baren Group
538,20683834,11943804.0,2017.0,Co-Founder,REM5 Virtual Reality Laboratory
539,20695228,5581634.0,2015.0,"President, Founder","Microtek, Inc."
540,20699116,10681900.0,2016.0,Co-Founder / EVP,Perspectv Distilling Company
541,20783772,2502562.0,2005.0,Co-founder & CSO,The Echo Nest
542,20866432,4382047.0,2012.0,Founder,Startup
543,20920292,10284875.0,2008.0,CEO and Founder,FanFeedr
544,20924376,11300812.0,2015.0,Founder | CEO,APIUM Swarm Robotics
545,20927670,32932724.0,2020.0,Founder/Author,Something Interesting
546,20930081,32035613.0,2020.0,"Co-Founder, Chief Technology Officer",Spartan Radar
547,20943548,89427150.0,2022.0,"Founder, President, Executive Director",Unicorn Cancer Thrivers Foundation
548,20963700,11514261.0,2017.0,Machine Learning Engineer / Co-founder,Unbox Research
549,20967836,12751241.0,2014.0,Co-Founder & CEO,Gemini
550,20969122,520193.0,2003.0,"Founder, Chief Innovation Officer",Boombang Inc.
551,21364014,21016544.0,2018.0,Founder and Head of Product,Docugami Inc
552,21375271,1833688.0,2014.0,Chief Commercialization Officer/Founder,Convertant - Insights that Grow Results
553,21418553,4277710.0,2002.0,CEO and Founder,"Spot Devices (Sold to Carmanah, ticker: CMH))"
554,21420060,12665050.0,2017.0,Founder and CEO,Liquidata Inc
555,21421481,31135794.0,2021.0,"Founder, Chief Design Officer  |  Advisory",ThyReality
556,21494574,2470584.0,2001.0,Founder and Managing Partner,Tryarc LLC
557,21501386,4595648.0,2013.0,Founder,Surf Shop Maldives
558,21523385,89126325.0,2022.0,CEO and co-founder,EchoMark
559,21532332,11862766.0,2022.0,Co-Founder,Stealth Startup
560,21571265,11650602.0,2017.0,Founder,Blue Barrel Solutions
561,21621937,11862766.0,2022.0,Founder,Stealth Startup
562,22167677,694249.0,2012.0,Co-Founder,Vecindalo
563,22269156,11553699.0,2012.0,Founder - CTO - VP - Chief Architect - Head of Engineering,Various Startups
564,22278851,6844375.0,2018.0,Co-Founder & CEO,Stealth Mode Startup Company
565,22280102,7831948.0,1996.0,President / Co-founder,Polaris Wireless
566,22285613,6387070.0,2012.0,Founder & CEO,Ecoviate
567,22302287,1345463.0,2008.0,"Founder, CEO",Xpenser
568,22332455,11540407.0,2019.0,Founder and Investor,Stealth Startup
569,22371596,7083814.0,2004.0,Executive Manager/Founder - Asian Technical Center,Donaldson
570,22378650,10792628.0,2000.0,CTO & Founder,Acme Packet
571,22384343,5410344.0,2006.0,Co-founder & CEO,M-Edge Accessories
572,22386700,2059117.0,2003.0,"Founder, President & CEO",CauldronSoft Corporation
573,22411282,4214585.0,2014.0,Co-Founder,Start Something Bold
574,22411950,4619410.0,2008.0,Founder and V.P. of Engineering,SaveEnergy123.com
575,22412196,6315921.0,2009.0,President & Founder,EEconsulting
576,22423940,1774873.0,2011.0,CEO and Co-Founder,CitizenCompass
577,22424486,4424823.0,1997.0,"Senior Vice President, CTO, Co-Founder","SenoRx, Inc."
578,22424987,8027153.0,2010.0,Founder,Picopros
579,22426762,8740588.0,2010.0,Co-Founder,Alki Labs Inc
580,22428743,6188734.0,2006.0,Founder/CEO,Envisionier Medical Technologies
581,22432484,6155537.0,1999.0,"Co-founder and CTO, and VP",eRide
582,22462238,33838800.0,2020.0,Co-Founder,"Grove Biopharma, Inc."
583,22591659,11912532.0,2015.0,Founder and CEO,1906 New Highs
584,22592527,4648789.0,2007.0,founder,SpaceSpeak LLC
585,22595930,5216191.0,1997.0,"Founder, CEO/CTO",MUSICVIDEOS.COM
586,22598949,21528558.0,2018.0,CoFounder and CEO,Lockstep
587,22604601,195744.0,2014.0,Co-Founder & Business Director,Bio Data Bridges
588,22604655,3249845.0,2013.0,Executive Board Member and Co-Founder,Gazelle Semiconductor
589,22616631,353161.0,1970.0,Founder,Bresslergroup
590,22619909,11661760.0,2017.0,COO & Co-Founder,Transcend Air Corporation
591,22622562,8474111.0,2013.0,Founder / CTO,Kato.im
592,22628570,12733983.0,2014.0,Founder,TradLabs.com
593,22629436,6729411.0,2014.0,"Founder, CTO and VP Engineering","Datagrid Systems, Inc."
594,22640828,12615118.0,2012.0,Founder & President,Search Real Fast
595,22641643,695378.0,2010.0,CEO and Co-Founder,Better Day™ Health
596,22661889,6994712.0,2002.0,"Founder, Senoir Vice President and Chief Science Officer",Deciphera Pharmaceuticals
597,22662369,9866442.0,2016.0,Founder,Chaucer Learning Solutions
598,22664656,7180018.0,1998.0,Founder / Chief Technology Officer,Redmap
599,22717480,10445791.0,2014.0,Co-Founder; Chief Information Officer (CIO); Adviser,Avicena
600,22719942,28839959.0,2012.0,"VP of Product and Strategy, Cofounder",KHO
601,22735474,1402992.0,2001.0,founder and president,"CoreStreet, Ltd."
602,22793069,6226164.0,1996.0,co-Founder and CTO,eRoom Technology
603,22799886,656761.0,2012.0,Co-Founder & President,"Velano Vascular, Inc."
604,22859014,8803081.0,2012.0,"Co-Founder and Vice President, Engineering","Appurify, Inc. (Acquired by Google, Inc.)"
605,22882103,12013988.0,2018.0,"Co-Founder, Chief Software Architect",Valtix Inc
606,22882233,4182942.0,2009.0,Founder,Sheferman Inc.
607,22882338,1553409.0,2004.0,Co-Founder and Senior Engineer,Jahi Networks
608,22916635,24236295.0,2019.0,Co-Founder and CTO,HealthCloudAI
609,22925679,33931035.0,2020.0,"Cofounder, Chief Technology Officer",Twelve Marine Ventures
610,22928370,4326123.0,2013.0,Co-founder VP Products,SpotCues Inc.
611,22960312,608050.0,2008.0,Director & Co-Founder,V4 Inc
612,22975477,89097699.0,2021.0,Co-Founder,ReWorld
613,23284027,3462989.0,1992.0,"Founder, CEO & Chief Scientific Officer",Genome International Corporation
614,23294038,20912039.0,2018.0,Founder/Recruiter,Cyber Talent Recruiting
615,23296683,31408536.0,2020.0,Founder,Paul Thow Photography
616,23301179,536792.0,2004.0,VP of Product Marketing and co-founder at Birst (pre-acquisition),Birst
617,23309244,12968112.0,2017.0,Founder,Vizeng
618,23309461,3667775.0,1996.0,Founder and President,Internet Systems Consortium
619,23309870,19509707.0,2010.0,Founder,"SHED, LLC"
620,23340969,1066353.0,2007.0,Cofounder and Mechanical Engineer/Roboticist,Harvest Automation Inc.
621,23346418,21572303.0,2019.0,"Co-Founder, Head of Design",L4S Corporation
622,23347613,3888212.0,2014.0,Co-Founder and CTO,SimpliFit
623,23348431,7995865.0,2014.0,Co-founder,coalexis
624,23349657,4005964.0,2009.0,"Co-Founder, Chief Scientist","Sunrise Micro Devices, Inc."
625,23349841,1066472.0,2000.0,Managing Principal and Founder,"Hatch Medical, L.L.C."
626,23361306,11825472.0,2017.0,Chief Scientist Officer & Founder,Fyde: Security for Life
627,23362877,31223981.0,2018.0,Co-founder - Sr. R&D Engineer,Crystal Sonic
628,23364239,6001287.0,2009.0,Founder & Managing Member,"One Resonance, LLC"
629,23395593,863373.0,2019.0,Futurist & Founder of the Futurism Program,Hollister Incorporated
630,23398716,3290954.0,2006.0,founder,GreenDisk Technology
631,23398995,7005912.0,2010.0,Cofounder,Decipher Media
632,23407439,11862766.0,2021.0,Founder,Stealth Startup
633,23564080,9283887.0,2001.0,Co-Founder & CEO,Aruba Networks
634,23583252,33430444.0,2021.0,Founder,ELEPHANCE
635,23615739,21184505.0,2020.0,"Co-Founder, Head of Product",Mylance
636,23632700,7687142.0,2015.0,Founder and CTO,Phlock
637,23646170,8316447.0,2014.0,Founder,"Lendal, Inc."
638,23679851,5382646.0,2007.0,Founder and CEO,MobileVerbs Inc.
639,23775849,6426259.0,2014.0,Founder,"Expii, Inc."
640,23919449,6317153.0,1986.0,"VP Product Development, Co Founder E&S Computer Division",Evans & Sutherland
641,23925012,4834975.0,2015.0,"Co-founder, CFO, COO",Nvstr Technologies LLC
642,23942082,6068905.0,1990.0,"Team Founder, Director of Engineering",Oracle
643,23961663,10416124.0,2010.0,Founder,2RedBeans.com
644,23988335,22942468.0,2019.0,Co-Founder,Areanna AI
